"condition","id","description","scene","url"
"simple-layout/mturk-dev-rulebased","simple-layout/mturk-dev-rulebased-147","In between the doors and the window, there is a black couch with red cushions, two white pillows, and one black pillow. In front of the couch, there is a wooden coffee table with a glass top and two newspapers. Next to the table, facing the couch, is a wooden folding chair.","mturk-dev-rulebased5.s147-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-rulebased/s147/mturk-dev-rulebased5-s147-00000-2.jpg"
"simple-layout/mturk-dev-random","simple-layout/mturk-dev-random-147","In between the doors and the window, there is a black couch with red cushions, two white pillows, and one black pillow. In front of the couch, there is a wooden coffee table with a glass top and two newspapers. Next to the table, facing the couch, is a wooden folding chair.","mturk-dev-random1.s147-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-random/s147/mturk-dev-random1-s147-00000-2.jpg"
"simple-layout/mturk-dev-maxent","simple-layout/mturk-dev-maxent-147","In between the doors and the window, there is a black couch with red cushions, two white pillows, and one black pillow. In front of the couch, there is a wooden coffee table with a glass top and two newspapers. Next to the table, facing the couch, is a wooden folding chair.","mturk-dev-maxent2.s147-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-maxent/s147/mturk-dev-maxent2-s147-00000-2.jpg"
"simple-layout/mturk-dev-sempre","simple-layout/mturk-dev-sempre-147","In between the doors and the window, there is a black couch with red cushions, two white pillows, and one black pillow. In front of the couch, there is a wooden coffee table with a glass top and two newspapers. Next to the table, facing the couch, is a wooden folding chair.","mturk-dev-sempre103.s147-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-sempre/s147/mturk-dev-sempre103-s147-00000-2.jpg"
"human","human-147","In between the doors and the window, there is a black couch with red cushions, two white pillows, and one black pillow. In front of the couch, there is a wooden coffee table with a glass top and two newspapers. Next to the table, facing the couch, is a wooden folding chair.","desc2scene-4119","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-4119/desc2scene-4119-2.jpg"
"simple-layout/mturk-dev-rulebased","simple-layout/mturk-dev-rulebased-405","There is a table, two chairs are near and on the table is a decoration.","mturk-dev-rulebased5.s405-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-rulebased/s405/mturk-dev-rulebased5-s405-00000-2.jpg"
"simple-layout/mturk-dev-random","simple-layout/mturk-dev-random-405","There is a table, two chairs are near and on the table is a decoration.","mturk-dev-random1.s405-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-random/s405/mturk-dev-random1-s405-00000-2.jpg"
"simple-layout/mturk-dev-maxent","simple-layout/mturk-dev-maxent-405","There is a table, two chairs are near and on the table is a decoration.","mturk-dev-maxent2.s405-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-maxent/s405/mturk-dev-maxent2-s405-00000-2.jpg"
"simple-layout/mturk-dev-sempre","simple-layout/mturk-dev-sempre-405","There is a table, two chairs are near and on the table is a decoration.","mturk-dev-sempre103.s405-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-sempre/s405/mturk-dev-sempre103-s405-00000-2.jpg"
"human","human-405","There is a table, two chairs are near and on the table is a decoration.","desc2scene-2666","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-2666/desc2scene-2666-2.jpg"
"simple-layout/mturk-dev-rulebased","simple-layout/mturk-dev-rulebased-150","There is a white desk in the corner of the room. Red book is in the middle of the desk. There is a black pen sitting next to the book.","mturk-dev-rulebased5.s150-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-rulebased/s150/mturk-dev-rulebased5-s150-00000-2.jpg"
"simple-layout/mturk-dev-random","simple-layout/mturk-dev-random-150","There is a white desk in the corner of the room. Red book is in the middle of the desk. There is a black pen sitting next to the book.","mturk-dev-random1.s150-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-random/s150/mturk-dev-random1-s150-00000-2.jpg"
"simple-layout/mturk-dev-maxent","simple-layout/mturk-dev-maxent-150","There is a white desk in the corner of the room. Red book is in the middle of the desk. There is a black pen sitting next to the book.","mturk-dev-maxent2.s150-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-maxent/s150/mturk-dev-maxent2-s150-00000-2.jpg"
"simple-layout/mturk-dev-sempre","simple-layout/mturk-dev-sempre-150","There is a white desk in the corner of the room. Red book is in the middle of the desk. There is a black pen sitting next to the book.","mturk-dev-sempre103.s150-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-sempre/s150/mturk-dev-sempre103-s150-00000-2.jpg"
"human","human-150","There is a white desk in the corner of the room. Red book is in the middle of the desk. There is a black pen sitting next to the book.","desc2scene-4124","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-4124/desc2scene-4124-2.jpg"
"simple-layout/mturk-dev-rulebased","simple-layout/mturk-dev-rulebased-389","A single bed is against the wall. On the left side is a grey floor lamp and on the right is a silver night stand.","mturk-dev-rulebased5.s389-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-rulebased/s389/mturk-dev-rulebased5-s389-00000-2.jpg"
"simple-layout/mturk-dev-random","simple-layout/mturk-dev-random-389","A single bed is against the wall. On the left side is a grey floor lamp and on the right is a silver night stand.","mturk-dev-random1.s389-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-random/s389/mturk-dev-random1-s389-00000-2.jpg"
"simple-layout/mturk-dev-maxent","simple-layout/mturk-dev-maxent-389","A single bed is against the wall. On the left side is a grey floor lamp and on the right is a silver night stand.","mturk-dev-maxent2.s389-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-maxent/s389/mturk-dev-maxent2-s389-00000-2.jpg"
"simple-layout/mturk-dev-sempre","simple-layout/mturk-dev-sempre-389","A single bed is against the wall. On the left side is a grey floor lamp and on the right is a silver night stand.","mturk-dev-sempre103.s389-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-sempre/s389/mturk-dev-sempre103-s389-00000-2.jpg"
"human","human-389","A single bed is against the wall. On the left side is a grey floor lamp and on the right is a silver night stand.","desc2scene-2649","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-2649/desc2scene-2649-2.jpg"
"simple-layout/mturk-dev-rulebased","simple-layout/mturk-dev-rulebased-159","There is an office table in the middle of the room.  A laptop is placed on the table.","mturk-dev-rulebased5.s159-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-rulebased/s159/mturk-dev-rulebased5-s159-00000-2.jpg"
"simple-layout/mturk-dev-random","simple-layout/mturk-dev-random-159","There is an office table in the middle of the room.  A laptop is placed on the table.","mturk-dev-random1.s159-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-random/s159/mturk-dev-random1-s159-00000-2.jpg"
"simple-layout/mturk-dev-maxent","simple-layout/mturk-dev-maxent-159","There is an office table in the middle of the room.  A laptop is placed on the table.","mturk-dev-maxent2.s159-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-maxent/s159/mturk-dev-maxent2-s159-00000-2.jpg"
"simple-layout/mturk-dev-sempre","simple-layout/mturk-dev-sempre-159","There is an office table in the middle of the room.  A laptop is placed on the table.","mturk-dev-sempre103.s159-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-sempre/s159/mturk-dev-sempre103-s159-00000-2.jpg"
"human","human-159","There is an office table in the middle of the room.  A laptop is placed on the table.","desc2scene-2314","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-2314/desc2scene-2314-2.jpg"
"simple-layout/mturk-dev-rulebased","simple-layout/mturk-dev-rulebased-417","An l shaped couch and a book case on right side of couch.","mturk-dev-rulebased5.s417-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-rulebased/s417/mturk-dev-rulebased5-s417-00000-2.jpg"
"simple-layout/mturk-dev-random","simple-layout/mturk-dev-random-417","An l shaped couch and a book case on right side of couch.","mturk-dev-random1.s417-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-random/s417/mturk-dev-random1-s417-00000-2.jpg"
"simple-layout/mturk-dev-maxent","simple-layout/mturk-dev-maxent-417","An l shaped couch and a book case on right side of couch.","mturk-dev-maxent2.s417-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-maxent/s417/mturk-dev-maxent2-s417-00000-2.jpg"
"simple-layout/mturk-dev-sempre","simple-layout/mturk-dev-sempre-417","An l shaped couch and a book case on right side of couch.","mturk-dev-sempre103.s417-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-sempre/s417/mturk-dev-sempre103-s417-00000-2.jpg"
"human","human-417","An l shaped couch and a book case on right side of couch.","desc2scene-2415","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-2415/desc2scene-2415-2.jpg"
"simple-layout/mturk-dev-rulebased","simple-layout/mturk-dev-rulebased-162","There are a table and a couch in the center of the room. There are also two newspapers on top of the table.","mturk-dev-rulebased5.s162-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-rulebased/s162/mturk-dev-rulebased5-s162-00000-2.jpg"
"simple-layout/mturk-dev-random","simple-layout/mturk-dev-random-162","There are a table and a couch in the center of the room. There are also two newspapers on top of the table.","mturk-dev-random1.s162-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-random/s162/mturk-dev-random1-s162-00000-2.jpg"
"simple-layout/mturk-dev-maxent","simple-layout/mturk-dev-maxent-162","There are a table and a couch in the center of the room. There are also two newspapers on top of the table.","mturk-dev-maxent2.s162-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-maxent/s162/mturk-dev-maxent2-s162-00000-2.jpg"
"simple-layout/mturk-dev-sempre","simple-layout/mturk-dev-sempre-162","There are a table and a couch in the center of the room. There are also two newspapers on top of the table.","mturk-dev-sempre103.s162-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-sempre/s162/mturk-dev-sempre103-s162-00000-2.jpg"
"human","human-162","There are a table and a couch in the center of the room. There are also two newspapers on top of the table.","desc2scene-4221","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-4221/desc2scene-4221-2.jpg"
"simple-layout/mturk-dev-rulebased","simple-layout/mturk-dev-rulebased-420","There is a desk near the entrance door with a lamp on it.","mturk-dev-rulebased5.s420-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-rulebased/s420/mturk-dev-rulebased5-s420-00000-2.jpg"
"simple-layout/mturk-dev-random","simple-layout/mturk-dev-random-420","There is a desk near the entrance door with a lamp on it.","mturk-dev-random1.s420-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-random/s420/mturk-dev-random1-s420-00000-2.jpg"
"simple-layout/mturk-dev-maxent","simple-layout/mturk-dev-maxent-420","There is a desk near the entrance door with a lamp on it.","mturk-dev-maxent2.s420-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-maxent/s420/mturk-dev-maxent2-s420-00000-2.jpg"
"simple-layout/mturk-dev-sempre","simple-layout/mturk-dev-sempre-420","There is a desk near the entrance door with a lamp on it.","mturk-dev-sempre103.s420-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-sempre/s420/mturk-dev-sempre103-s420-00000-2.jpg"
"human","human-420","There is a desk near the entrance door with a lamp on it.","desc2scene-2379","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-2379/desc2scene-2379-2.jpg"
"simple-layout/mturk-dev-rulebased","simple-layout/mturk-dev-rulebased-424","The tan couch and the wooden coffee table in the middle of the room and facing away from the windows.","mturk-dev-rulebased5.s424-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-rulebased/s424/mturk-dev-rulebased5-s424-00000-2.jpg"
"simple-layout/mturk-dev-random","simple-layout/mturk-dev-random-424","The tan couch and the wooden coffee table in the middle of the room and facing away from the windows.","mturk-dev-random1.s424-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-random/s424/mturk-dev-random1-s424-00000-2.jpg"
"simple-layout/mturk-dev-maxent","simple-layout/mturk-dev-maxent-424","The tan couch and the wooden coffee table in the middle of the room and facing away from the windows.","mturk-dev-maxent2.s424-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-maxent/s424/mturk-dev-maxent2-s424-00000-2.jpg"
"simple-layout/mturk-dev-sempre","simple-layout/mturk-dev-sempre-424","The tan couch and the wooden coffee table in the middle of the room and facing away from the windows.","mturk-dev-sempre103.s424-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-sempre/s424/mturk-dev-sempre103-s424-00000-2.jpg"
"human","human-424","The tan couch and the wooden coffee table in the middle of the room and facing away from the windows.","desc2scene-2545","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-2545/desc2scene-2545-2.jpg"
"simple-layout/mturk-dev-rulebased","simple-layout/mturk-dev-rulebased-426","There is an empty bookcase in the corner of the room and there is a desk on the opposite side of the room.","mturk-dev-rulebased5.s426-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-rulebased/s426/mturk-dev-rulebased5-s426-00000-2.jpg"
"simple-layout/mturk-dev-random","simple-layout/mturk-dev-random-426","There is an empty bookcase in the corner of the room and there is a desk on the opposite side of the room.","mturk-dev-random1.s426-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-random/s426/mturk-dev-random1-s426-00000-2.jpg"
"simple-layout/mturk-dev-maxent","simple-layout/mturk-dev-maxent-426","There is an empty bookcase in the corner of the room and there is a desk on the opposite side of the room.","mturk-dev-maxent2.s426-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-maxent/s426/mturk-dev-maxent2-s426-00000-2.jpg"
"simple-layout/mturk-dev-sempre","simple-layout/mturk-dev-sempre-426","There is an empty bookcase in the corner of the room and there is a desk on the opposite side of the room.","mturk-dev-sempre103.s426-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-sempre/s426/mturk-dev-sempre103-s426-00000-2.jpg"
"human","human-426","There is an empty bookcase in the corner of the room and there is a desk on the opposite side of the room.","desc2scene-2410","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-2410/desc2scene-2410-2.jpg"
"simple-layout/mturk-dev-rulebased","simple-layout/mturk-dev-rulebased-427","it is a brown rectangle table near the middle of the room with two brown chairs sitting across from each other on different sides of the table","mturk-dev-rulebased5.s427-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-rulebased/s427/mturk-dev-rulebased5-s427-00000-2.jpg"
"simple-layout/mturk-dev-random","simple-layout/mturk-dev-random-427","it is a brown rectangle table near the middle of the room with two brown chairs sitting across from each other on different sides of the table","mturk-dev-random1.s427-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-random/s427/mturk-dev-random1-s427-00000-2.jpg"
"simple-layout/mturk-dev-maxent","simple-layout/mturk-dev-maxent-427","it is a brown rectangle table near the middle of the room with two brown chairs sitting across from each other on different sides of the table","mturk-dev-maxent2.s427-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-maxent/s427/mturk-dev-maxent2-s427-00000-2.jpg"
"simple-layout/mturk-dev-sempre","simple-layout/mturk-dev-sempre-427","it is a brown rectangle table near the middle of the room with two brown chairs sitting across from each other on different sides of the table","mturk-dev-sempre103.s427-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-sempre/s427/mturk-dev-sempre103-s427-00000-2.jpg"
"human","human-427","it is a brown rectangle table near the middle of the room with two brown chairs sitting across from each other on different sides of the table","desc2scene-2538","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-2538/desc2scene-2538-2.jpg"
"simple-layout/mturk-dev-rulebased","simple-layout/mturk-dev-rulebased-35","There is a black and brown desk with a table lamp and flowers.","mturk-dev-rulebased5.s35-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-rulebased/s35/mturk-dev-rulebased5-s35-00000-2.jpg"
"simple-layout/mturk-dev-random","simple-layout/mturk-dev-random-35","There is a black and brown desk with a table lamp and flowers.","mturk-dev-random1.s35-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-random/s35/mturk-dev-random1-s35-00000-2.jpg"
"simple-layout/mturk-dev-maxent","simple-layout/mturk-dev-maxent-35","There is a black and brown desk with a table lamp and flowers.","mturk-dev-maxent2.s35-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-maxent/s35/mturk-dev-maxent2-s35-00000-2.jpg"
"simple-layout/mturk-dev-sempre","simple-layout/mturk-dev-sempre-35","There is a black and brown desk with a table lamp and flowers.","mturk-dev-sempre103.s35-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-sempre/s35/mturk-dev-sempre103-s35-00000-2.jpg"
"human","human-35","There is a black and brown desk with a table lamp and flowers.","desc2scene-2364","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-2364/desc2scene-2364-2.jpg"
"simple-layout/mturk-dev-rulebased","simple-layout/mturk-dev-rulebased-433","3 brown/green walls. One door. One window. Wooden floors. No ceiling. One nightstand, one lamp, and one bed.","mturk-dev-rulebased5.s433-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-rulebased/s433/mturk-dev-rulebased5-s433-00000-2.jpg"
"simple-layout/mturk-dev-random","simple-layout/mturk-dev-random-433","3 brown/green walls. One door. One window. Wooden floors. No ceiling. One nightstand, one lamp, and one bed.","mturk-dev-random1.s433-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-random/s433/mturk-dev-random1-s433-00000-2.jpg"
"simple-layout/mturk-dev-maxent","simple-layout/mturk-dev-maxent-433","3 brown/green walls. One door. One window. Wooden floors. No ceiling. One nightstand, one lamp, and one bed.","mturk-dev-maxent2.s433-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-maxent/s433/mturk-dev-maxent2-s433-00000-2.jpg"
"simple-layout/mturk-dev-sempre","simple-layout/mturk-dev-sempre-433","3 brown/green walls. One door. One window. Wooden floors. No ceiling. One nightstand, one lamp, and one bed.","mturk-dev-sempre103.s433-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-sempre/s433/mturk-dev-sempre103-s433-00000-2.jpg"
"human","human-433","3 brown/green walls. One door. One window. Wooden floors. No ceiling. One nightstand, one lamp, and one bed.","desc2scene-405","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-405/desc2scene-405-2.jpg"
"simple-layout/mturk-dev-rulebased","simple-layout/mturk-dev-rulebased-436","There are four black office chairs around a table in the center of the room. The table has a design similar to the yin-yang symbol, contrasting black and beige","mturk-dev-rulebased5.s436-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-rulebased/s436/mturk-dev-rulebased5-s436-00000-2.jpg"
"simple-layout/mturk-dev-random","simple-layout/mturk-dev-random-436","There are four black office chairs around a table in the center of the room. The table has a design similar to the yin-yang symbol, contrasting black and beige","mturk-dev-random1.s436-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-random/s436/mturk-dev-random1-s436-00000-2.jpg"
"simple-layout/mturk-dev-maxent","simple-layout/mturk-dev-maxent-436","There are four black office chairs around a table in the center of the room. The table has a design similar to the yin-yang symbol, contrasting black and beige","mturk-dev-maxent2.s436-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-maxent/s436/mturk-dev-maxent2-s436-00000-2.jpg"
"simple-layout/mturk-dev-sempre","simple-layout/mturk-dev-sempre-436","There are four black office chairs around a table in the center of the room. The table has a design similar to the yin-yang symbol, contrasting black and beige","mturk-dev-sempre103.s436-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-sempre/s436/mturk-dev-sempre103-s436-00000-2.jpg"
"human","human-436","There are four black office chairs around a table in the center of the room. The table has a design similar to the yin-yang symbol, contrasting black and beige","desc2scene-315","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-315/desc2scene-315-2.jpg"
"simple-layout/mturk-dev-rulebased","simple-layout/mturk-dev-rulebased-183","white table with white chairs. Single window with three sections.","mturk-dev-rulebased5.s183-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-rulebased/s183/mturk-dev-rulebased5-s183-00000-2.jpg"
"simple-layout/mturk-dev-random","simple-layout/mturk-dev-random-183","white table with white chairs. Single window with three sections.","mturk-dev-random1.s183-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-random/s183/mturk-dev-random1-s183-00000-2.jpg"
"simple-layout/mturk-dev-maxent","simple-layout/mturk-dev-maxent-183","white table with white chairs. Single window with three sections.","mturk-dev-maxent2.s183-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-maxent/s183/mturk-dev-maxent2-s183-00000-2.jpg"
"simple-layout/mturk-dev-sempre","simple-layout/mturk-dev-sempre-183","white table with white chairs. Single window with three sections.","mturk-dev-sempre103.s183-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-sempre/s183/mturk-dev-sempre103-s183-00000-2.jpg"
"human","human-183","white table with white chairs. Single window with three sections.","desc2scene-4201","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-4201/desc2scene-4201-2.jpg"
"simple-layout/mturk-dev-rulebased","simple-layout/mturk-dev-rulebased-440","There is on the right side a desk with a chair and a lamp near.","mturk-dev-rulebased5.s440-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-rulebased/s440/mturk-dev-rulebased5-s440-00000-2.jpg"
"simple-layout/mturk-dev-random","simple-layout/mturk-dev-random-440","There is on the right side a desk with a chair and a lamp near.","mturk-dev-random1.s440-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-random/s440/mturk-dev-random1-s440-00000-2.jpg"
"simple-layout/mturk-dev-maxent","simple-layout/mturk-dev-maxent-440","There is on the right side a desk with a chair and a lamp near.","mturk-dev-maxent2.s440-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-maxent/s440/mturk-dev-maxent2-s440-00000-2.jpg"
"simple-layout/mturk-dev-sempre","simple-layout/mturk-dev-sempre-440","There is on the right side a desk with a chair and a lamp near.","mturk-dev-sempre103.s440-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-sempre/s440/mturk-dev-sempre103-s440-00000-2.jpg"
"human","human-440","There is on the right side a desk with a chair and a lamp near.","desc2scene-355","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-355/desc2scene-355-2.jpg"
"simple-layout/mturk-dev-rulebased","simple-layout/mturk-dev-rulebased-442","There is a bed against the center of a wall, a brown chair to the right of the bed, and a gray double door to its left.","mturk-dev-rulebased5.s442-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-rulebased/s442/mturk-dev-rulebased5-s442-00000-2.jpg"
"simple-layout/mturk-dev-random","simple-layout/mturk-dev-random-442","There is a bed against the center of a wall, a brown chair to the right of the bed, and a gray double door to its left.","mturk-dev-random1.s442-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-random/s442/mturk-dev-random1-s442-00000-2.jpg"
"simple-layout/mturk-dev-maxent","simple-layout/mturk-dev-maxent-442","There is a bed against the center of a wall, a brown chair to the right of the bed, and a gray double door to its left.","mturk-dev-maxent2.s442-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-maxent/s442/mturk-dev-maxent2-s442-00000-2.jpg"
"simple-layout/mturk-dev-sempre","simple-layout/mturk-dev-sempre-442","There is a bed against the center of a wall, a brown chair to the right of the bed, and a gray double door to its left.","mturk-dev-sempre103.s442-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-sempre/s442/mturk-dev-sempre103-s442-00000-2.jpg"
"human","human-442","There is a bed against the center of a wall, a brown chair to the right of the bed, and a gray double door to its left.","desc2scene-407","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-407/desc2scene-407-2.jpg"
"simple-layout/mturk-dev-rulebased","simple-layout/mturk-dev-rulebased-443","There is a wooden bed with white sheets and comforter and two white pillows up against the wall.","mturk-dev-rulebased5.s443-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-rulebased/s443/mturk-dev-rulebased5-s443-00000-2.jpg"
"simple-layout/mturk-dev-random","simple-layout/mturk-dev-random-443","There is a wooden bed with white sheets and comforter and two white pillows up against the wall.","mturk-dev-random1.s443-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-random/s443/mturk-dev-random1-s443-00000-2.jpg"
"simple-layout/mturk-dev-maxent","simple-layout/mturk-dev-maxent-443","There is a wooden bed with white sheets and comforter and two white pillows up against the wall.","mturk-dev-maxent2.s443-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-maxent/s443/mturk-dev-maxent2-s443-00000-2.jpg"
"simple-layout/mturk-dev-sempre","simple-layout/mturk-dev-sempre-443","There is a wooden bed with white sheets and comforter and two white pillows up against the wall.","mturk-dev-sempre103.s443-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-sempre/s443/mturk-dev-sempre103-s443-00000-2.jpg"
"human","human-443","There is a wooden bed with white sheets and comforter and two white pillows up against the wall.","desc2scene-248","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-248/desc2scene-248-2.jpg"
"simple-layout/mturk-dev-rulebased","simple-layout/mturk-dev-rulebased-446","There is a white couch with a yellow pillow on it in the corner of the room. There is a yellow chair, under the window, next to the couch.","mturk-dev-rulebased5.s446-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-rulebased/s446/mturk-dev-rulebased5-s446-00000-2.jpg"
"simple-layout/mturk-dev-random","simple-layout/mturk-dev-random-446","There is a white couch with a yellow pillow on it in the corner of the room. There is a yellow chair, under the window, next to the couch.","mturk-dev-random1.s446-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-random/s446/mturk-dev-random1-s446-00000-2.jpg"
"simple-layout/mturk-dev-maxent","simple-layout/mturk-dev-maxent-446","There is a white couch with a yellow pillow on it in the corner of the room. There is a yellow chair, under the window, next to the couch.","mturk-dev-maxent2.s446-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-maxent/s446/mturk-dev-maxent2-s446-00000-2.jpg"
"simple-layout/mturk-dev-sempre","simple-layout/mturk-dev-sempre-446","There is a white couch with a yellow pillow on it in the corner of the room. There is a yellow chair, under the window, next to the couch.","mturk-dev-sempre103.s446-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-sempre/s446/mturk-dev-sempre103-s446-00000-2.jpg"
"human","human-446","There is a white couch with a yellow pillow on it in the corner of the room. There is a yellow chair, under the window, next to the couch.","desc2scene-200","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-200/desc2scene-200-2.jpg"
