"condition","id","description","scene","url"
"human","human-436","There are four black office chairs around a table in the center of the room. The table has a design similar to the yin-yang symbol, contrasting black and beige","desc2scene-315","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-315/desc2scene-315-2.jpg"
"full-layout/mturk-dev-random","full-layout/mturk-dev-random-183","white table with white chairs. Single window with three sections.","mturk-dev-random2.s183-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-random/s183/mturk-dev-random2-s183-00000-2.jpg"
"full-layout/mturk-dev-combo-predefined","full-layout/mturk-dev-combo-predefined-183","white table with white chairs. Single window with three sections.","mturk-dev-maxent-rb3.s183-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-combo-predefined/s183/mturk-dev-maxent-rb3-s183-00000-2.jpg"
"full-layout/mturk-dev-combo-trained","full-layout/mturk-dev-combo-trained-183","white table with white chairs. Single window with three sections.","mturk-dev-maxent-rb7.s183-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-combo-trained/s183/mturk-dev-maxent-rb7-s183-00000-2.jpg"
"human","human-183","white table with white chairs. Single window with three sections.","desc2scene-4201","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-4201/desc2scene-4201-2.jpg"
"full-layout/mturk-dev-random","full-layout/mturk-dev-random-440","There is on the right side a desk with a chair and a lamp near.","mturk-dev-random2.s440-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-random/s440/mturk-dev-random2-s440-00000-2.jpg"
"full-layout/mturk-dev-combo-predefined","full-layout/mturk-dev-combo-predefined-440","There is on the right side a desk with a chair and a lamp near.","mturk-dev-maxent-rb3.s440-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-combo-predefined/s440/mturk-dev-maxent-rb3-s440-00000-2.jpg"
"full-layout/mturk-dev-combo-trained","full-layout/mturk-dev-combo-trained-440","There is on the right side a desk with a chair and a lamp near.","mturk-dev-maxent-rb7.s440-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-combo-trained/s440/mturk-dev-maxent-rb7-s440-00000-2.jpg"
"human","human-440","There is on the right side a desk with a chair and a lamp near.","desc2scene-355","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-355/desc2scene-355-2.jpg"
"full-layout/mturk-dev-random","full-layout/mturk-dev-random-442","There is a bed against the center of a wall, a brown chair to the right of the bed, and a gray double door to its left.","mturk-dev-random2.s442-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-random/s442/mturk-dev-random2-s442-00000-2.jpg"
"full-layout/mturk-dev-combo-predefined","full-layout/mturk-dev-combo-predefined-442","There is a bed against the center of a wall, a brown chair to the right of the bed, and a gray double door to its left.","mturk-dev-maxent-rb3.s442-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-combo-predefined/s442/mturk-dev-maxent-rb3-s442-00000-2.jpg"
"full-layout/mturk-dev-combo-trained","full-layout/mturk-dev-combo-trained-442","There is a bed against the center of a wall, a brown chair to the right of the bed, and a gray double door to its left.","mturk-dev-maxent-rb7.s442-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-combo-trained/s442/mturk-dev-maxent-rb7-s442-00000-2.jpg"
"human","human-442","There is a bed against the center of a wall, a brown chair to the right of the bed, and a gray double door to its left.","desc2scene-407","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-407/desc2scene-407-2.jpg"
"full-layout/mturk-dev-random","full-layout/mturk-dev-random-443","There is a wooden bed with white sheets and comforter and two white pillows up against the wall.","mturk-dev-random2.s443-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-random/s443/mturk-dev-random2-s443-00000-2.jpg"
"full-layout/mturk-dev-combo-predefined","full-layout/mturk-dev-combo-predefined-443","There is a wooden bed with white sheets and comforter and two white pillows up against the wall.","mturk-dev-maxent-rb3.s443-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-combo-predefined/s443/mturk-dev-maxent-rb3-s443-00000-2.jpg"
"full-layout/mturk-dev-combo-trained","full-layout/mturk-dev-combo-trained-443","There is a wooden bed with white sheets and comforter and two white pillows up against the wall.","mturk-dev-maxent-rb7.s443-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-combo-trained/s443/mturk-dev-maxent-rb7-s443-00000-2.jpg"
"human","human-443","There is a wooden bed with white sheets and comforter and two white pillows up against the wall.","desc2scene-248","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-248/desc2scene-248-2.jpg"
"full-layout/mturk-dev-random","full-layout/mturk-dev-random-446","There is a white couch with a yellow pillow on it in the corner of the room. There is a yellow chair, under the window, next to the couch.","mturk-dev-random2.s446-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-random/s446/mturk-dev-random2-s446-00000-2.jpg"
"full-layout/mturk-dev-combo-predefined","full-layout/mturk-dev-combo-predefined-446","There is a white couch with a yellow pillow on it in the corner of the room. There is a yellow chair, under the window, next to the couch.","mturk-dev-maxent-rb3.s446-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-combo-predefined/s446/mturk-dev-maxent-rb3-s446-00000-2.jpg"
"full-layout/mturk-dev-combo-trained","full-layout/mturk-dev-combo-trained-446","There is a white couch with a yellow pillow on it in the corner of the room. There is a yellow chair, under the window, next to the couch.","mturk-dev-maxent-rb7.s446-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-combo-trained/s446/mturk-dev-maxent-rb7-s446-00000-2.jpg"
"human","human-446","There is a white couch with a yellow pillow on it in the corner of the room. There is a yellow chair, under the window, next to the couch.","desc2scene-200","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-200/desc2scene-200-2.jpg"
"full-layout/mturk-dev-random","full-layout/mturk-dev-random-193","A large room with one white table near the east side of the room with two white chairs directly across from each other.","mturk-dev-random2.s193-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-random/s193/mturk-dev-random2-s193-00000-2.jpg"
"full-layout/mturk-dev-combo-predefined","full-layout/mturk-dev-combo-predefined-193","A large room with one white table near the east side of the room with two white chairs directly across from each other.","mturk-dev-maxent-rb3.s193-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-combo-predefined/s193/mturk-dev-maxent-rb3-s193-00000-2.jpg"
"full-layout/mturk-dev-combo-trained","full-layout/mturk-dev-combo-trained-193","A large room with one white table near the east side of the room with two white chairs directly across from each other.","mturk-dev-maxent-rb7.s193-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-combo-trained/s193/mturk-dev-maxent-rb7-s193-00000-2.jpg"
"human","human-193","A large room with one white table near the east side of the room with two white chairs directly across from each other.","desc2scene-4201","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-4201/desc2scene-4201-2.jpg"
"full-layout/mturk-dev-random","full-layout/mturk-dev-random-456","There is a blue table with green legs in the center of the room. There are two white plates on top of the table.","mturk-dev-random2.s456-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-random/s456/mturk-dev-random2-s456-00000-2.jpg"
"full-layout/mturk-dev-combo-predefined","full-layout/mturk-dev-combo-predefined-456","There is a blue table with green legs in the center of the room. There are two white plates on top of the table.","mturk-dev-maxent-rb3.s456-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-combo-predefined/s456/mturk-dev-maxent-rb3-s456-00000-2.jpg"
"full-layout/mturk-dev-combo-trained","full-layout/mturk-dev-combo-trained-456","There is a blue table with green legs in the center of the room. There are two white plates on top of the table.","mturk-dev-maxent-rb7.s456-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-combo-trained/s456/mturk-dev-maxent-rb7-s456-00000-2.jpg"
"human","human-456","There is a blue table with green legs in the center of the room. There are two white plates on top of the table.","desc2scene-253","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-253/desc2scene-253-2.jpg"
"full-layout/mturk-dev-random","full-layout/mturk-dev-random-458","The walls are taupe, and the floor is wooden. There are circular decorative objects on one wall, and 2 floor to ceiling soji screen style multi paneled windows on the other wall. There is a small desk with a wooden chair beside it.","mturk-dev-random2.s458-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-random/s458/mturk-dev-random2-s458-00000-2.jpg"
"full-layout/mturk-dev-combo-predefined","full-layout/mturk-dev-combo-predefined-458","The walls are taupe, and the floor is wooden. There are circular decorative objects on one wall, and 2 floor to ceiling soji screen style multi paneled windows on the other wall. There is a small desk with a wooden chair beside it.","mturk-dev-maxent-rb3.s458-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-combo-predefined/s458/mturk-dev-maxent-rb3-s458-00000-2.jpg"
"full-layout/mturk-dev-combo-trained","full-layout/mturk-dev-combo-trained-458","The walls are taupe, and the floor is wooden. There are circular decorative objects on one wall, and 2 floor to ceiling soji screen style multi paneled windows on the other wall. There is a small desk with a wooden chair beside it.","mturk-dev-maxent-rb7.s458-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-combo-trained/s458/mturk-dev-maxent-rb7-s458-00000-2.jpg"
"human","human-458","The walls are taupe, and the floor is wooden. There are circular decorative objects on one wall, and 2 floor to ceiling soji screen style multi paneled windows on the other wall. There is a small desk with a wooden chair beside it.","desc2scene-1942","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-1942/desc2scene-1942-2.jpg"
"full-layout/mturk-dev-random","full-layout/mturk-dev-random-465","wood table and four wood chairs in the center of the room.  corner window in the back with a large windowsill","mturk-dev-random2.s465-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-random/s465/mturk-dev-random2-s465-00000-2.jpg"
"full-layout/mturk-dev-combo-predefined","full-layout/mturk-dev-combo-predefined-465","wood table and four wood chairs in the center of the room.  corner window in the back with a large windowsill","mturk-dev-maxent-rb3.s465-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-combo-predefined/s465/mturk-dev-maxent-rb3-s465-00000-2.jpg"
"full-layout/mturk-dev-combo-trained","full-layout/mturk-dev-combo-trained-465","wood table and four wood chairs in the center of the room.  corner window in the back with a large windowsill","mturk-dev-maxent-rb7.s465-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-combo-trained/s465/mturk-dev-maxent-rb7-s465-00000-2.jpg"
"human","human-465","wood table and four wood chairs in the center of the room.  corner window in the back with a large windowsill","desc2scene-1913","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-1913/desc2scene-1913-2.jpg"
"full-layout/mturk-dev-random","full-layout/mturk-dev-random-210","room with dark green walls, a window on the left wall and gray doors near the back on the right wall. A a bookshelf and a desk are located at the back.","mturk-dev-random2.s210-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-random/s210/mturk-dev-random2-s210-00000-2.jpg"
"full-layout/mturk-dev-combo-predefined","full-layout/mturk-dev-combo-predefined-210","room with dark green walls, a window on the left wall and gray doors near the back on the right wall. A a bookshelf and a desk are located at the back.","mturk-dev-maxent-rb3.s210-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-combo-predefined/s210/mturk-dev-maxent-rb3-s210-00000-2.jpg"
"full-layout/mturk-dev-combo-trained","full-layout/mturk-dev-combo-trained-210","room with dark green walls, a window on the left wall and gray doors near the back on the right wall. A a bookshelf and a desk are located at the back.","mturk-dev-maxent-rb7.s210-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-combo-trained/s210/mturk-dev-maxent-rb7-s210-00000-2.jpg"
"human","human-210","room with dark green walls, a window on the left wall and gray doors near the back on the right wall. A a bookshelf and a desk are located at the back.","desc2scene-2604","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-2604/desc2scene-2604-2.jpg"
"full-layout/mturk-dev-random","full-layout/mturk-dev-random-468","The room features an alternating tan tile pattern floor with white and gray diamonds in the middle of the tile intersections. The walls are pink, and the lengthwise wall has a pink floral pattern over a white background. In the left corner there is a L shaped window with a windowsill, and near the right wall is a wooden desk facing the floral wall.","mturk-dev-random2.s468-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-random/s468/mturk-dev-random2-s468-00000-2.jpg"
"full-layout/mturk-dev-combo-predefined","full-layout/mturk-dev-combo-predefined-468","The room features an alternating tan tile pattern floor with white and gray diamonds in the middle of the tile intersections. The walls are pink, and the lengthwise wall has a pink floral pattern over a white background. In the left corner there is a L shaped window with a windowsill, and near the right wall is a wooden desk facing the floral wall.","mturk-dev-maxent-rb3.s468-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-combo-predefined/s468/mturk-dev-maxent-rb3-s468-00000-2.jpg"
"full-layout/mturk-dev-combo-trained","full-layout/mturk-dev-combo-trained-468","The room features an alternating tan tile pattern floor with white and gray diamonds in the middle of the tile intersections. The walls are pink, and the lengthwise wall has a pink floral pattern over a white background. In the left corner there is a L shaped window with a windowsill, and near the right wall is a wooden desk facing the floral wall.","mturk-dev-maxent-rb7.s468-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-combo-trained/s468/mturk-dev-maxent-rb7-s468-00000-2.jpg"
"human","human-468","The room features an alternating tan tile pattern floor with white and gray diamonds in the middle of the tile intersections. The walls are pink, and the lengthwise wall has a pink floral pattern over a white background. In the left corner there is a L shaped window with a windowsill, and near the right wall is a wooden desk facing the floral wall.","desc2scene-1921","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-1921/desc2scene-1921-2.jpg"
"full-layout/mturk-dev-random","full-layout/mturk-dev-random-215","The room has red carpet and brown walls with a design on one. There is a window on the left side of the room. There is a white desk and an M poster on the wall.","mturk-dev-random2.s215-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-random/s215/mturk-dev-random2-s215-00000-2.jpg"
"full-layout/mturk-dev-combo-predefined","full-layout/mturk-dev-combo-predefined-215","The room has red carpet and brown walls with a design on one. There is a window on the left side of the room. There is a white desk and an M poster on the wall.","mturk-dev-maxent-rb3.s215-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-combo-predefined/s215/mturk-dev-maxent-rb3-s215-00000-2.jpg"
"full-layout/mturk-dev-combo-trained","full-layout/mturk-dev-combo-trained-215","The room has red carpet and brown walls with a design on one. There is a window on the left side of the room. There is a white desk and an M poster on the wall.","mturk-dev-maxent-rb7.s215-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-combo-trained/s215/mturk-dev-maxent-rb7-s215-00000-2.jpg"
"human","human-215","The room has red carpet and brown walls with a design on one. There is a window on the left side of the room. There is a white desk and an M poster on the wall.","desc2scene-2560","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-2560/desc2scene-2560-2.jpg"
"full-layout/mturk-dev-random","full-layout/mturk-dev-random-472","There is a bed against the wall, near the window.  There is a bedside table next to the bed.  There is a lamp on the floor in front of the table.","mturk-dev-random2.s472-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-random/s472/mturk-dev-random2-s472-00000-2.jpg"
"full-layout/mturk-dev-combo-predefined","full-layout/mturk-dev-combo-predefined-472","There is a bed against the wall, near the window.  There is a bedside table next to the bed.  There is a lamp on the floor in front of the table.","mturk-dev-maxent-rb3.s472-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-combo-predefined/s472/mturk-dev-maxent-rb3-s472-00000-2.jpg"
"full-layout/mturk-dev-combo-trained","full-layout/mturk-dev-combo-trained-472","There is a bed against the wall, near the window.  There is a bedside table next to the bed.  There is a lamp on the floor in front of the table.","mturk-dev-maxent-rb7.s472-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-combo-trained/s472/mturk-dev-maxent-rb7-s472-00000-2.jpg"
"human","human-472","There is a bed against the wall, near the window.  There is a bedside table next to the bed.  There is a lamp on the floor in front of the table.","desc2scene-1928","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-1928/desc2scene-1928-2.jpg"
"full-layout/mturk-dev-random","full-layout/mturk-dev-random-220","There is a bed and on the bed there is a blue pillow. There is a open window in the room.","mturk-dev-random2.s220-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-random/s220/mturk-dev-random2-s220-00000-2.jpg"
"full-layout/mturk-dev-combo-predefined","full-layout/mturk-dev-combo-predefined-220","There is a bed and on the bed there is a blue pillow. There is a open window in the room.","mturk-dev-maxent-rb3.s220-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-combo-predefined/s220/mturk-dev-maxent-rb3-s220-00000-2.jpg"
"full-layout/mturk-dev-combo-trained","full-layout/mturk-dev-combo-trained-220","There is a bed and on the bed there is a blue pillow. There is a open window in the room.","mturk-dev-maxent-rb7.s220-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-combo-trained/s220/mturk-dev-maxent-rb7-s220-00000-2.jpg"
"human","human-220","There is a bed and on the bed there is a blue pillow. There is a open window in the room.","desc2scene-2313","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-2313/desc2scene-2313-2.jpg"
"full-layout/mturk-dev-random","full-layout/mturk-dev-random-221","Room with 2 large windows on the north wall. The east wall has a big painting with an ""M"" on it. There is a desk with only a desk protector on top in the north east corner of the room.","mturk-dev-random2.s221-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-random/s221/mturk-dev-random2-s221-00000-2.jpg"
"full-layout/mturk-dev-combo-predefined","full-layout/mturk-dev-combo-predefined-221","Room with 2 large windows on the north wall. The east wall has a big painting with an ""M"" on it. There is a desk with only a desk protector on top in the north east corner of the room.","mturk-dev-maxent-rb3.s221-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-combo-predefined/s221/mturk-dev-maxent-rb3-s221-00000-2.jpg"
"full-layout/mturk-dev-combo-trained","full-layout/mturk-dev-combo-trained-221","Room with 2 large windows on the north wall. The east wall has a big painting with an ""M"" on it. There is a desk with only a desk protector on top in the north east corner of the room.","mturk-dev-maxent-rb7.s221-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-combo-trained/s221/mturk-dev-maxent-rb7-s221-00000-2.jpg"
"human","human-221","Room with 2 large windows on the north wall. The east wall has a big painting with an ""M"" on it. There is a desk with only a desk protector on top in the north east corner of the room.","desc2scene-2597","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-2597/desc2scene-2597-2.jpg"
"full-layout/mturk-dev-random","full-layout/mturk-dev-random-479","Brown wall papered room with a white desk. and a corner window","mturk-dev-random2.s479-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-random/s479/mturk-dev-random2-s479-00000-2.jpg"
"full-layout/mturk-dev-combo-predefined","full-layout/mturk-dev-combo-predefined-479","Brown wall papered room with a white desk. and a corner window","mturk-dev-maxent-rb3.s479-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-combo-predefined/s479/mturk-dev-maxent-rb3-s479-00000-2.jpg"
"full-layout/mturk-dev-combo-trained","full-layout/mturk-dev-combo-trained-479","Brown wall papered room with a white desk. and a corner window","mturk-dev-maxent-rb7.s479-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-combo-trained/s479/mturk-dev-maxent-rb7-s479-00000-2.jpg"
"human","human-479","Brown wall papered room with a white desk. and a corner window","desc2scene-862","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-862/desc2scene-862-2.jpg"
"full-layout/mturk-dev-random","full-layout/mturk-dev-random-225","There in the middle is a desk,on   the desk is a keyboard.","mturk-dev-random2.s225-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-random/s225/mturk-dev-random2-s225-00000-2.jpg"
"full-layout/mturk-dev-combo-predefined","full-layout/mturk-dev-combo-predefined-225","There in the middle is a desk,on   the desk is a keyboard.","mturk-dev-maxent-rb3.s225-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-combo-predefined/s225/mturk-dev-maxent-rb3-s225-00000-2.jpg"
"full-layout/mturk-dev-combo-trained","full-layout/mturk-dev-combo-trained-225","There in the middle is a desk,on   the desk is a keyboard.","mturk-dev-maxent-rb7.s225-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-combo-trained/s225/mturk-dev-maxent-rb7-s225-00000-2.jpg"
"human","human-225","There in the middle is a desk,on   the desk is a keyboard.","desc2scene-2284","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-2284/desc2scene-2284-2.jpg"
"full-layout/mturk-dev-random","full-layout/mturk-dev-random-486","In the center of the room sets a small yellow table. There are two plates on the table both white.","mturk-dev-random2.s486-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-random/s486/mturk-dev-random2-s486-00000-2.jpg"
"full-layout/mturk-dev-combo-predefined","full-layout/mturk-dev-combo-predefined-486","In the center of the room sets a small yellow table. There are two plates on the table both white.","mturk-dev-maxent-rb3.s486-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-combo-predefined/s486/mturk-dev-maxent-rb3-s486-00000-2.jpg"
"full-layout/mturk-dev-combo-trained","full-layout/mturk-dev-combo-trained-486","In the center of the room sets a small yellow table. There are two plates on the table both white.","mturk-dev-maxent-rb7.s486-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-combo-trained/s486/mturk-dev-maxent-rb7-s486-00000-2.jpg"
"human","human-486","In the center of the room sets a small yellow table. There are two plates on the table both white.","desc2scene-934","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-934/desc2scene-934-2.jpg"
"full-layout/mturk-dev-random","full-layout/mturk-dev-random-233","there is a sofa and chair in the room","mturk-dev-random2.s233-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-random/s233/mturk-dev-random2-s233-00000-2.jpg"
"full-layout/mturk-dev-combo-predefined","full-layout/mturk-dev-combo-predefined-233","there is a sofa and chair in the room","mturk-dev-maxent-rb3.s233-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-combo-predefined/s233/mturk-dev-maxent-rb3-s233-00000-2.jpg"
"full-layout/mturk-dev-combo-trained","full-layout/mturk-dev-combo-trained-233","there is a sofa and chair in the room","mturk-dev-maxent-rb7.s233-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-combo-trained/s233/mturk-dev-maxent-rb7-s233-00000-2.jpg"
"human","human-233","there is a sofa and chair in the room","desc2scene-2300","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-2300/desc2scene-2300-2.jpg"
"full-layout/mturk-dev-random","full-layout/mturk-dev-random-236","In the middle of the room is a table. On the table are four placed plates at each corner.","mturk-dev-random2.s236-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-random/s236/mturk-dev-random2-s236-00000-2.jpg"
"full-layout/mturk-dev-combo-predefined","full-layout/mturk-dev-combo-predefined-236","In the middle of the room is a table. On the table are four placed plates at each corner.","mturk-dev-maxent-rb3.s236-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-combo-predefined/s236/mturk-dev-maxent-rb3-s236-00000-2.jpg"
"full-layout/mturk-dev-combo-trained","full-layout/mturk-dev-combo-trained-236","In the middle of the room is a table. On the table are four placed plates at each corner.","mturk-dev-maxent-rb7.s236-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-combo-trained/s236/mturk-dev-maxent-rb7-s236-00000-2.jpg"
"human","human-236","In the middle of the room is a table. On the table are four placed plates at each corner.","desc2scene-2613","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-2613/desc2scene-2613-2.jpg"
"full-layout/mturk-dev-random","full-layout/mturk-dev-random-593","A bedroom with a bed against the wall.","mturk-dev-random2.s593-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-random/s593/mturk-dev-random2-s593-00000-2.jpg"
"full-layout/mturk-dev-combo-predefined","full-layout/mturk-dev-combo-predefined-593","A bedroom with a bed against the wall.","mturk-dev-maxent-rb3.s593-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-combo-predefined/s593/mturk-dev-maxent-rb3-s593-00000-2.jpg"
"full-layout/mturk-dev-combo-trained","full-layout/mturk-dev-combo-trained-593","A bedroom with a bed against the wall.","mturk-dev-maxent-rb7.s593-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-combo-trained/s593/mturk-dev-maxent-rb7-s593-00000-2.jpg"
"human","human-593","A bedroom with a bed against the wall.","desc2scene-248","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-248/desc2scene-248-2.jpg"
"full-layout/mturk-dev-random","full-layout/mturk-dev-random-240","There is a desk and a laptop on the desk in the room.","mturk-dev-random2.s240-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-random/s240/mturk-dev-random2-s240-00000-2.jpg"
"full-layout/mturk-dev-combo-predefined","full-layout/mturk-dev-combo-predefined-240","There is a desk and a laptop on the desk in the room.","mturk-dev-maxent-rb3.s240-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-combo-predefined/s240/mturk-dev-maxent-rb3-s240-00000-2.jpg"
"full-layout/mturk-dev-combo-trained","full-layout/mturk-dev-combo-trained-240","There is a desk and a laptop on the desk in the room.","mturk-dev-maxent-rb7.s240-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-combo-trained/s240/mturk-dev-maxent-rb7-s240-00000-2.jpg"
"human","human-240","There is a desk and a laptop on the desk in the room.","desc2scene-2307","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-2307/desc2scene-2307-2.jpg"
"full-layout/mturk-dev-random","full-layout/mturk-dev-random-504","There is a room with dark green walls, on the left wall there is a window, and on the right wall a gray door. There is a tan patterned wood floor and near the back where there is no wall,  a small blue table and two chairs.","mturk-dev-random2.s504-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-random/s504/mturk-dev-random2-s504-00000-2.jpg"
"full-layout/mturk-dev-combo-predefined","full-layout/mturk-dev-combo-predefined-504","There is a room with dark green walls, on the left wall there is a window, and on the right wall a gray door. There is a tan patterned wood floor and near the back where there is no wall,  a small blue table and two chairs.","mturk-dev-maxent-rb3.s504-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-combo-predefined/s504/mturk-dev-maxent-rb3-s504-00000-2.jpg"
"full-layout/mturk-dev-combo-trained","full-layout/mturk-dev-combo-trained-504","There is a room with dark green walls, on the left wall there is a window, and on the right wall a gray door. There is a tan patterned wood floor and near the back where there is no wall,  a small blue table and two chairs.","mturk-dev-maxent-rb7.s504-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-combo-trained/s504/mturk-dev-maxent-rb7-s504-00000-2.jpg"
