"condition","id","description","scene","url"
"full-layout/seedsents-maxent-rb","full-layout/seedsents-maxent-rb-46","There is a lamp and there is a chair next to the lamp. There is a coffee table next to the chair.","seedsents-maxent-rb1.s46-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/seedsents-maxent-rb/s46/seedsents-maxent-rb1-s46-00000-2.jpg"
"full-layout/seedsents-random","full-layout/seedsents-random-46","There is a lamp and there is a chair next to the lamp. There is a coffee table next to the chair.","seedsents-random1.s46-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/seedsents-random/s46/seedsents-random1-s46-00000-2.jpg"
"full-layout/seedsents-random-rb","full-layout/seedsents-random-rb-46","There is a lamp and there is a chair next to the lamp. There is a coffee table next to the chair.","seedsents-random-rb1.s46-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/seedsents-random-rb/s46/seedsents-random-rb1-s46-00000-2.jpg"
"full-layout/seedsents-rulebased","full-layout/seedsents-rulebased-46","There is a lamp and there is a chair next to the lamp. There is a coffee table next to the chair.","seedsents-rulebased5.s46-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/seedsents-rulebased/s46/seedsents-rulebased5-s46-00000-2.jpg"
"full-layout/seedsents-sempre","full-layout/seedsents-sempre-46","There is a lamp and there is a chair next to the lamp. There is a coffee table next to the chair.","seedsents-sempre1.s46-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/seedsents-sempre/s46/seedsents-sempre1-s46-00000-2.jpg"
"human","human-46","There is a lamp and there is a chair next to the lamp. There is a coffee table next to the chair.","desc2scene-4195","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-4195/desc2scene-4195-2.jpg"
"full-layout/seedsents-maxent","full-layout/seedsents-maxent-47","There is a coffee table and there is a lamp behind the coffee table. There is a chair in front of the coffee table.","seedsents-maxent1.s47-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/seedsents-maxent/s47/seedsents-maxent1-s47-00000-2.jpg"
"full-layout/seedsents-maxent-rb","full-layout/seedsents-maxent-rb-47","There is a coffee table and there is a lamp behind the coffee table. There is a chair in front of the coffee table.","seedsents-maxent-rb1.s47-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/seedsents-maxent-rb/s47/seedsents-maxent-rb1-s47-00000-2.jpg"
"full-layout/seedsents-random","full-layout/seedsents-random-47","There is a coffee table and there is a lamp behind the coffee table. There is a chair in front of the coffee table.","seedsents-random1.s47-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/seedsents-random/s47/seedsents-random1-s47-00000-2.jpg"
"full-layout/seedsents-random-rb","full-layout/seedsents-random-rb-47","There is a coffee table and there is a lamp behind the coffee table. There is a chair in front of the coffee table.","seedsents-random-rb1.s47-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/seedsents-random-rb/s47/seedsents-random-rb1-s47-00000-2.jpg"
"full-layout/seedsents-rulebased","full-layout/seedsents-rulebased-47","There is a coffee table and there is a lamp behind the coffee table. There is a chair in front of the coffee table.","seedsents-rulebased5.s47-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/seedsents-rulebased/s47/seedsents-rulebased5-s47-00000-2.jpg"
"full-layout/seedsents-sempre","full-layout/seedsents-sempre-47","There is a coffee table and there is a lamp behind the coffee table. There is a chair in front of the coffee table.","seedsents-sempre1.s47-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/seedsents-sempre/s47/seedsents-sempre1-s47-00000-2.jpg"
"human","human-47","There is a coffee table and there is a lamp behind the coffee table. There is a chair in front of the coffee table.","desc2scene-2621","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-2621/desc2scene-2621-2.jpg"
"full-layout/seedsents-maxent","full-layout/seedsents-maxent-48","There is a desk and there is a lamp next to the desk.  There is a chair in front of the desk.","seedsents-maxent1.s48-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/seedsents-maxent/s48/seedsents-maxent1-s48-00000-2.jpg"
"full-layout/seedsents-maxent-rb","full-layout/seedsents-maxent-rb-48","There is a desk and there is a lamp next to the desk.  There is a chair in front of the desk.","seedsents-maxent-rb1.s48-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/seedsents-maxent-rb/s48/seedsents-maxent-rb1-s48-00000-2.jpg"
"full-layout/seedsents-random","full-layout/seedsents-random-48","There is a desk and there is a lamp next to the desk.  There is a chair in front of the desk.","seedsents-random1.s48-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/seedsents-random/s48/seedsents-random1-s48-00000-2.jpg"
"full-layout/seedsents-random-rb","full-layout/seedsents-random-rb-48","There is a desk and there is a lamp next to the desk.  There is a chair in front of the desk.","seedsents-random-rb1.s48-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/seedsents-random-rb/s48/seedsents-random-rb1-s48-00000-2.jpg"
"full-layout/seedsents-rulebased","full-layout/seedsents-rulebased-48","There is a desk and there is a lamp next to the desk.  There is a chair in front of the desk.","seedsents-rulebased5.s48-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/seedsents-rulebased/s48/seedsents-rulebased5-s48-00000-2.jpg"
"full-layout/seedsents-sempre","full-layout/seedsents-sempre-48","There is a desk and there is a lamp next to the desk.  There is a chair in front of the desk.","seedsents-sempre1.s48-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/seedsents-sempre/s48/seedsents-sempre1-s48-00000-2.jpg"
"human","human-48","There is a desk and there is a lamp next to the desk.  There is a chair in front of the desk.","desc2scene-4196","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-4196/desc2scene-4196-2.jpg"
"full-layout/seedsents-maxent","full-layout/seedsents-maxent-49","There is a desk and there is a lamp next to the desk.  There is a chair in front of the desk.  There is a trash bin next to the desk.","seedsents-maxent1.s49-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/seedsents-maxent/s49/seedsents-maxent1-s49-00000-2.jpg"
"full-layout/seedsents-maxent-rb","full-layout/seedsents-maxent-rb-49","There is a desk and there is a lamp next to the desk.  There is a chair in front of the desk.  There is a trash bin next to the desk.","seedsents-maxent-rb1.s49-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/seedsents-maxent-rb/s49/seedsents-maxent-rb1-s49-00000-2.jpg"
"full-layout/seedsents-random","full-layout/seedsents-random-49","There is a desk and there is a lamp next to the desk.  There is a chair in front of the desk.  There is a trash bin next to the desk.","seedsents-random1.s49-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/seedsents-random/s49/seedsents-random1-s49-00000-2.jpg"
"full-layout/seedsents-random-rb","full-layout/seedsents-random-rb-49","There is a desk and there is a lamp next to the desk.  There is a chair in front of the desk.  There is a trash bin next to the desk.","seedsents-random-rb1.s49-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/seedsents-random-rb/s49/seedsents-random-rb1-s49-00000-2.jpg"
"full-layout/seedsents-rulebased","full-layout/seedsents-rulebased-49","There is a desk and there is a lamp next to the desk.  There is a chair in front of the desk.  There is a trash bin next to the desk.","seedsents-rulebased5.s49-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/seedsents-rulebased/s49/seedsents-rulebased5-s49-00000-2.jpg"
"full-layout/seedsents-sempre","full-layout/seedsents-sempre-49","There is a desk and there is a lamp next to the desk.  There is a chair in front of the desk.  There is a trash bin next to the desk.","seedsents-sempre1.s49-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/seedsents-sempre/s49/seedsents-sempre1-s49-00000-2.jpg"
"human","human-49","There is a desk and there is a lamp next to the desk.  There is a chair in front of the desk.  There is a trash bin next to the desk.","desc2scene-4138","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-4138/desc2scene-4138-2.jpg"
